,title,time,content
239,M3县思源小学2019年招生录取政策怎么变了,2019/8/26 19:08:47,"
					
					我是2019年9月份，小孩上小学。我是A类有户籍的。按户籍是属于火车站居委会那边。本来划分到思源小学的（有划分区域）。因这次家长报名思源的名额外过多，而招生班级减少。本来8月中旬。接到消息说，要把C类的思源全部剔名。而于上周却说把思源A类里的火车站社区和五里亭的剔名。好吧，我服从政策安排。但却说，是铁路职工的可以直接改为B类，上交教育局。直接内定思源。我真心想服从，但内心不公。按上面所说按A、B、C类依次提供学位。而今年的招生却是，直接内定B类。因名额太满，原本是A类的名额划分给C类（北京鑫城二期工程房户）。当然家长中已有C类被思源录取了。说实话，如大家一样，不分彼此。我服从你们给的学位安排。但不按A、B、C类依次提供学位，又A类中又挑出A类。确实不公。请调查取证，还老百姓公平公正。
					
					
				"
240,D10县官家嘴镇中心小学招生人数缩减不公平,2019/6/15 6:20:35,"
					
					我是D10县官家嘴镇的一位忧心的家长，孩子今年2月份已经年满6周岁，今年9月蒋步入小学，去官家嘴镇中心小学给孩子报名竟无望。这是为什么？中心小学校长蒋生党宣称今年中心小学，招收一年级新生两个班级，共90个人，对内招收48人，对外招收42人，理由是没有教室就坐。国家投入了许多教育专项资金，对贫困学生教育资助，营养午餐的发放做了大的改善。那为何孩子要上学竟然没有教室就坐，难道是政府没有对我们D10县官家嘴的教育投入资金进行校园建设，虽有部分建设，但为什么迟迟未完工，为什么不能保证孩子的正常入学，学校外操场十年如一日，从未有所建设和改观！无法保证孩子一天的正常课外活动！严重影响孩子的身心健康！！还是有人从中牟取私利，让我们的孩子求学无门。2018秋季官家嘴镇中心小学招收一年级新生四个班级180人，为何2019年竟只招收两个班级90个人，随着国家对二胎政策的开放，孩子入学应该是增涨的，难道一位校领导竟然不知道国家政策。对内（在官家嘴中心幼儿园就读的孩子）招收48人，对外招收42人，“自家的孩子”(就是官家嘴中心幼儿园就读的孩子)就可以无条件无门槛进入中心小学就读。难道其他孩子就不是中国公民？？就不能享受政府给予的九年制义务教育了吗？？为什么要在孩子们幼小的心灵上刻下一个不公平、不平等的印迹！！还是某些人及领导，为了个人利益及政绩特意设定的门槛？？我呼吁全县的广大人民群众对D10县官家嘴镇中心小学的这种做法及行为提出强烈的抗议！并向上级领导及相关部门寻求帮助，还孩子一个公平，公正、平等的求学之路！还教育一片圣洁的天空！！
					
					
				"
241,M2县的贫困幼儿补助哪儿去了？,2015/7/29 10:01:27,"
					
					　　为完善国家教育资助政策体系，切实解决家庭经济困难幼儿入园问题，西地省教育厅下发了《建立学前教育资助制度的通知》：贫困幼儿按每年1000元标准下发补助，人数按在园幼儿总数的10%确定，补助对象重点向农村幼儿园倾斜。　　这个政策的出台惠及全县数百贫困幼儿，减轻了贫困家庭的负担，提高了幼儿的入园率，推进了学前教育的发展，是一件利国利民的大好事。记得我县2013年基本能按省标准全额到位，但到了2014年及2015年的上半年补助指标掐头去尾，仅按幼儿数的2.5%左右下发，不到政策要求的1/4。　　我们实在弄不懂：国家下发了这么多文件支持学前教育：《财政部、教育部关于加大财政投入支持学前教育发展的通知》（财教〔2011〕405号）和《财政部、教育部关于建立学前教育资助制度的意见》（财教〔2011〕410号），怎么都成了说说玩儿的？问题一：国家制订的政策：补助对象重点向农村幼儿园倾斜，到了我县却偏向了县城幼儿园！比如：县机关幼儿园就按幼儿数的7%左右下发！问题二：同样是乡镇幼儿园，却为什么有些乡镇补助对象是按幼儿数的7%左右下发，与我镇的2.5%相比相差甚远！整个M2县也就这么大，难道我们乡镇就富裕一些？困难对象就少多了？莫非是暗地里困难指标多少与征订教材多少有关？问题三：补助对象是面向幼儿园的，却为什么分到了村级学前班？村级学前班不需投入，设备简陋，收费本就低廉，根据文件精神：“学前教育资助制度的范围是：全省公办幼儿园和经县级以上教育行政部门审批设立的普惠性民办幼儿园，不包括其他早期教育机构”。学前班不属于幼儿园，本应不参与分配的。而各乡镇困难补助指标分配不统一，缺乏政策的严谨和原则性：有些乡镇学前班不参与分配，有些乡镇则参与分配。问题四：我们反映的问题属实，但反映的情况到了教育局，局领导的回复就随便敷衍了事，还说查无此人，情况不实！试问:调查情况就是打个电话吗？拜请上级领导深入幼儿园调查核实。恳请上级领导高度重视此事，给我们满意的答复！　　请领导关注学前教育公平公正！
					
					
				"
242,D11市蔡子池中学将上网生辍学在家,2013/1/11 14:22:01,"
					
					　　D11市蔡子池中学属于一所全日制乡镇中学，据网上资料显示，该校曾被评为“德育工作先进单位”。2012年9月，我很荣幸地成为该校初一新生的一名家长，为解决了小孩的择校问题而暗暗自喜。　　2013年1月5号，小孩告诉我们家长说，班主任唐老师将他开除了。听到此消息，作为家长，我深感自责与愧疚，由于我长期身处外地工作，缺少对孩子的管教与指导，使得孩子成了老师今天眼中的差生，更甚的是小孩失去了受教育的机会，必竟他才13岁，还未完成国家所谓的九年义务教育。是的，无论如何，作为家长，我应向老师道一声歉，为小孩能够重返校园作一次努力，好好地与班主任作一次沟通。　　在电话的沟通中，班主任唐老师如是说：你的小孩经常上网，作为老师，我们也进行过多次教育，且你的小孩也写过保证书，但是，小孩的行为并没有得到多大的改观，1月3号、4号连续旷课两天，已严重违反了学校的规章制度，故作出开除或劝退处理，此决定也得到了学校年级主任及校领导的批准，已无商量余地，若你的小孩将来转学，我们可以提供转学证明。　　对于以上校方的决定，作为一名普通家长的我，顿感无助与迷茫，小孩必竟13岁不到，让他呆在家中或浪入社会，将来会怎么样？我不想去想，也不敢去想；国家所谓的“九年义务教育”她的含义是什么？她所指的普遍性、强制性又是什么呢？　　我并不是什么刁民，我只想借发此贴，获得您的帮助，能够指点我可以通过什么样的途径让我的小孩重返校园，在此，望为我指点迷津，先说声谢谢了！
					
					
				"
243,F市经开区五年级女生转学被拒，被迫辍学在家,2019/4/14 10:58:09,"
					
					五年级的女生蔡某因为来爸爸妈妈打工生活的F市经开区最近的王家河小学转学读书被无视！被多次拒绝无奈辍学在家里快一个月了！怎么办啊？都说教育部门是满足老百姓读书愿望的，是慈悲心，同情心，人性化的机构！为什么拒绝孩子？眼睁睁的看着我的孩子辍学在家里呢？？？
					
					
				"
244,F5县新河乡小孩被学校劝退辍学并注销了学籍！,2019/8/9 22:24:28,"
					
					我F5县新河乡双堤三组村民蓝乐红！我小孩2018年11月由于家庭条件差小孩成绩差引响了班级名誉或老师利益吧！学校劝退缀学导至小孩初二下学期没有去读！父母只好带回管教半年！现在小孩知道父母是文盲而且是低保！贫困户的边缘！考虑今后当兵！上中专！技术学校！等都必须九年义务教育！现在14岁想去继续接受义务教育！但是咨询新河中学李校长大人！得到的回复我小孩不能读了！学籍注销了！叫我告到**他也不怕！这句话我已录音！我是文盲不知道有哪条法律规定缀学半年！不能读了！这意味着几年以后我小孩又是低保！贫困！五保户胚子了！我现在是投诉无门！望得到教育主管部门重视！
					
					
				"
245,请问非电力局的人能否在A市电力局的体育馆内打球？,2019/6/1 7:40:37,"
					
					您好！C市电力局建了一高大上的室内体育馆，有四个乒乓球场地，六个羽毛球场地，一个篮球场地，两个网球场地，每天晚上对电力局职工和家属开放，不允许外面的人打球。电力局自己职工刷脸，里面也有人开门，不收费。每天打球的人不是很多，但每次有一些外面的人打球，我因家住附近，小孩几个同学在电力局，我的孩子经常去，但因为不允许外面的人去打球，每次去必须喊他的同学一起等同学来再进去，或者跟着别人进去，有点偷偷摸摸的感觉。但在前几天，带着孩子去打球，在上电梯时，孩子在电梯里看到外面有人来打球狂喜，连忙出电梯，想等着这个一起和这个人一起进去，这位电力局人士上电梯前就警示，不是电力局职工家属不允许进来，上了电梯后，这位电力人士故意站在那里，不刷脸，里面球馆的人听到声音准备开门，这位电力人士立即制止说他们不电力家属不准进去，然后警告再次我们，自己刷脸进去，我不知道这位电力人士身居何职，但身在电力系统的各种特权和优越感和满足感，太让人生畏了。我们只有坐电梯下来，等着孩子的同学来了，让孩子和他的同学一起进去玩，但我已经在那二次的警示下不能进去了。我想请问领导，电力系统作为一国企，能修比学校任何体育馆都高大上的体育馆作为职工活动中心，如果只允许职工使用，我无话可说，但为什么职工家属小孩可以玩，普通市民小孩不可以，这有没有法律依据？如果有法律依据，我想请这些国有资源的体育馆向市民公开开放，你可以收费。如果没有法律依据，我想让光明正大去走进去，而不是偷偷摸摸的。谢谢。
					
					
				"
246,A市体育运动场地何时可以真正开放给市民用,2018/11/9 14:52:55,"
					
					请问有关部门领导，A市例如游泳馆、足球场，如果有相关计划，大概什么时候能落地，开放给市民用，通过何种平台告知公众？盼复，谢谢！
					
					
				"
247,对A2区小学体育教育的一点看法,2018/9/12 10:29:51,"
					
					我是一名小学家长，孩子读五年级了；小孩一直每周周末都进行一次跆拳道培训，因周末总有些培训课，再加上还得让孩子周末有足够的自由活动时间，所以想多进行一次体育锻炼都很难（周一到周五放学回家后得完成作业）。今年暑假给孩子报了心羽毛球培训班，可开学了由于以上原因就只得中断，我就在想是否能让孩子在学校上体育课时，将这些体育专业培训机构引进到课堂上呢？这样孩子节约了在路上的时间，又充分利用了体育课时间，而且外面的培训机构的专业教师也能得到相应的职业报酬（而不只是冲着钱来进行培训），这样对我们孩子的整体身体素质提升也有很大帮助（既然可以将足球引入到小学课堂教育，那么是否可以将运动项目多元化一些呢？）。我问过孩子，一周有2次体育课，看能否将2次课合并到一个下午，这样与在外参加培训班的时间是一样的了（1.5个小时）。一个年级大概5-6个班，可以2个班的孩子一起上一次体育课，可选择乒乓球、羽毛球、篮球、足球等。（虽然是义务制教育，但体艺方面的学习需要额外经费，家长会愿意为此买单的！）另外一个问题就是培训机构与学校的合作，据本人了解，有培训机构尝试过，但由于校方收取费用的比例过高，让培训机构无法达到正常运营及培训质量，所以如果相关部门能解决这个难题，我想中国的孩子及家长会更愿意多参加体育锻炼，为我国的体育事业也可以做点小贡献吧！（可以缓解中国家长普遍的学习焦虑症吧，只要是学校及国家规定的，家长就会乐意做！）希望我们的教育机构能本着真正从孩子德志体美劳方面出发，发挥主观能动性，多一些创新来实现我们的教育改革，而不只是盲从某些条例（条例的改变需要的时间周期矿长，孩子等不及啊！）和经济效益法则！多了责任，我们家长可以和校方及各届合作更好地完成责任，而不是一味地想减少事情就是减少麻烦就等同于安全的思维模式来对待教育。
					
					
				"
248,L6县三中运动会怎么回事？,2017/9/26 11:40:11,"
					
					　　三中每年的运动会都是在体育场举行，就算县运会在L6县举报，校运会也只是推迟，或者提前，为何这次三中的运动会是在学校举报，跑道又是泥巴很容易摔跤。学生那么多，操场怎么挤得下那么多学生？难不成都在教室自习，运动员在操场热身？这样的运动会还有什么意思？
					
					
				"
249,M5市“农商银行”杯男子篮球赛严重违背奥林匹克精神,2018/1/21 20:21:04,"
					
					　　为庆祝M5市撤县建市三十年，活跃全市人民的体育文化生活，由M5市文体广电新闻出版局、市总工会主办，市篮球协会、市全民健身服务中心承办的“农商银行”杯男子篮球赛在19日总决赛，晚上却演变成农商银行队与蓝田办事处队的“比武”大赛！在新年的首月让我M5市瞬间闻名全国，相关视频仅澎湃新闻视频游览量高达19万次！此次事件，严重违背奥林匹克精神！敬请相关领导依照《中华人民共和国公务员法》《事业单位工作人员处分暂行规定》等法规制度对相关人员从严惩处，以儆效尤！
					
					
				"
250,西地省第十二届运动会花样游泳比赛黑幕,2014/8/27 13:27:54,"
					
					　　省第十二届运动会花样游泳比赛于2014年8月20日至21日在省游泳中心举行，21日晚7点至9点进行的花样游泳甲组3人组合自由动作比赛，3个队伍参赛，B市2个队，D市一个队。裁判宣布比赛得分：https://baidu.com/、https://baidu.com/、https://baidu.com/。按比赛规则只能给前两名队伍颁奖，按得分前两名均为B市队。所有在看台上观看比赛的家长们不知中间出了什么变故，最后走上领奖台的是一支B市队和D市队，另一B市队无缘上台领奖。家长找到比赛李姓裁判长询问缘由，该裁判长低头不语，办公室一男性工作人员让我们找B市体育局询问，男性工作人员这一动作也被裁判长制止。询问B市带队教练张烁，被告知国家有这样的规定，为了鼓励后进地区可以这样安排。对此结果，我们家长及运动员无比愤怒，无法接受。比赛有失公允，存在暗箱操作之嫌。请上级部门对此进行查处，给我们一个答复。 
					
					
				"
251,M14县新修的体育馆是否会免费向市民开放？,2019/4/25 22:33:43,"
					
					本人想了解下M14县新修的体育馆是否已免费向市民开放？如果现在没有免费对市民开放，后续会免费或者低收费对市民开放吗？希望能够得到相关部门回复，谢谢。
					
					
				"
252,G2区体育馆卫生状况堪忧,2017/12/18 21:10:43,"
					
					　　G2区体育馆是G1区镇市民健身休闲的唯一场所，本人每天必到这里散步。但是这里的卫生的确不忍目睹！让人恶心至极，很多花草被损坏。建议G2区政府督促职能部门到现场作一些必要的引导与教育，还这里一片净土！
					
					
				"
253,H3县一完小要求学生买指定体育用品,2018/12/9 21:29:16,"
					
					H3县一完小要更改大课间操内容为篮球操。体育部体育老师要求学生去指定地点购买指定篮球，150元一个。
					
					
				"
254,请A市加快体育强省国家战略步伐,2019/9/19 11:37:05,"
					
					地处省会A市，近年人口增长迅猛，体育事业发展严重落后，体育场馆严重不足，甚至连一个国家级赛事都没举办过，在国家大力创建体育事业强国的大背景下，希望市委市政府加快体育强省方面有何具体行动？
					
					
				"
255,M3县体育馆应走发展公共体育事业的正路,2015/1/1 8:43:13,"
					
					　　M3县体育馆应走发展公共体育事业的正路　　新建的M3县体育馆占地宽阔，主体工程雄伟壮观。“办好省运会，我当东道主”，这听起来看起来，都让人心生暖意。可要说M3县142万人都是东道主，并且一刀铡下去，估计有130多万人会成为刀下冤魂。以兴建公共体育设施的名义征地，以兴建公共体育设施的名义申报项目，以兴建公共体育设施的名义冠冕堂皇地花纳税人的钱。建出的体育馆，却没有几个人能进去。从建县至今唯一的一次省运会，动不动就几百元的门票，把普通民众挡在了门外。一方面普通民众看不起高价的比赛，另一方面赛场内少了热情的观众，没有掌声和喝彩，成为了裁判员和运动员的二人转。一次体育盛事，理应成为弘扬体育精神、发展群众体育运动的契机，却成为了某些人敛财的绝好良机。省运会后，一场接一场的商业演出，什么邓男子魔术表演、什么明星演唱会，还要动用公共警力维持秩序，搞的是乌烟瘴气。这不由得不让人心生疑问，我们的有关部门，是不是想钱想疯了？要是真想钱想疯了，我们建议，在M3县信访局门口设个收费站，只要是来上访的，先没收他个人全部财产，然后再发个许可证，凭证赴省进京上访，这样既能减少上访，又能有效掌控信访动态，岂不两全其美？
					
					
				"
256,希望西地省能成功申办全运会,2018/12/5 11:13:44,"
					
					尊敬的局长：您好！看到西地省积极申办全运会的消息很高兴，作为西地省儿女，真心希望能把全运会请到浑南来。请问局长，在申办方面，贵局有制定哪些宣传方案吗？对于即将到来的2019年，关于发展西地省体育事业，有哪些计划呢？谢谢。
					
					
				"
257,运动员的退役补贴是按什么标准发放？,2012/3/30 16:15:12,"
					
					　　其实运动员挺惨的，退役前很风光，退役后什么都不是。我想问下运动员的退役补贴是按什么标准发放？退役多久补贴可以发到运动员手中呢？ 
					
					
				"
258,咨询国家一级运动员和国家二级运动员证的相关事宜,2019/3/6 20:07:47,"
					
					我家小孩子分别获得了国家一级运动和国家二级运动员证，我现在想咨询的是:①国家一级运动证和国家二级运动员证有期限限制没有？②这两证在报考大学时国家有相关政策没有？③在上完大学以后这两证对参加工作或者报考国家公务员和别人有本质的区别没有？或者优待政策！！
					
					
				"
259,关于优秀运动员退役安置办法的补偿规定,2011/8/17 12:24:25,"
					
					李舜局长：　　　　您好！　　我想请问您。关于优秀运动员退役安置办法的补偿规定为什么是按照2005年的文件补偿的啊？您看2005年是什么物价，而现在又是什么物价。再说一个运动员在运动队训练上十年，书没读，也没有一技之长。退役后找工作难，什么事情都要从头再来。就那么点补偿金。实在是太少了。 我想问问看现在是不是有新文件下来了 。 
					
					
				"
260,请求加强D市级非物质文化遗产D12市马灯戏的经费投入,2016/11/24 13:06:30,"
					
					　　D12市马灯戏是D市级非物质文化遗产保护项目，也是一千多种剧种，唯一的马灯戏在D12市，马灯戏至今有一百八十多年历史，现在基本上要失传，唯有三角塘镇泉塘这个湾对先祖的心血，一直流传至今，望领导给予经费，我好传承下去。感谢。 
					
					
				"
261,能不能为非物质文化遗产—土家织锦的抢救指条大路,2012/12/26 19:03:12,"
					
					李萍书记： 　　你好！ 你还记得中国织锦大师单海鹰吗。他去世2年 了我是他的关门弟子，跟他学习有6年之久。在他去世这2年里经过自己刻苦专练。终于能自己独立画出土家织锦的图纸。现以画出图纸多幅，有《土家娶亲图》《土家埔鱼图》《毛斯古》。。。。还有黄玉永的国画系列图和自己重新设计《腾飞----中国》等等这都是单海鹰大师没有的，我现在出现问题了，图纸是 画出来了可是没有织出来，也缺少资金，　　李萍书记 能不能为非物质文化遗产----土家织锦的抢救指条大路。。
					
					
				"
262,呼吁有关部门保护G4县地方非物质文化遗产,2019/4/21 16:29:29,"
					
					你好，我是G4县岩咀乡的老居民，现在已经合并到了太子庙镇。在这里生活了三十多年了，对当地历史文化比较了解！我们这里附近几个村，流传着一个比较古老的手艺，一批擅长做手工木椅的木匠。坐的椅子非常结实耐用，虽然市面上有类似机械加工的木椅，但是还是比不过手工做的质量好，手工做的经久耐用。然而这种手工力气活在我们这里很少人做了，现在还在做的基本上都是些在外找不到合适工作的，上了年纪，身体还算好点的六七十岁的老年人在做。再过些年这批人做不动了，那真就失传了这门老祖宗流传的手艺。然而这门手艺还不只是做木椅的选材，制作加工过程中体现的地方传统艺术。在很久以前当地的手艺人每逢秋收后农活干完了，就会去周边县市如H市，宜昌，荆州，I市，A市，L市，重庆等地区去做手艺，背着工具上门揽活做。基本上都是三五成群，到一个地方去做，因为没有固定的地方，每年到的地方都不熟悉，在外与外地人的交往会有很多风险和不确定因素。如做完椅子不给钱，赊账，欺负外地人的情况时有发生，再加上G市的地方话接近普通话，周边县市都可以听得懂。所以给手艺人带来了不少麻烦。于是本地的手艺人圈子里，重新编排了一些话，使外地人听不懂。我们这里称这些话叫句藏（zang），这些话语在本地基本上就只有手艺人和部分上了年纪的人才知道一些，像我这三十多岁的知道一点那都算是不错的。像我们附近乡镇毛家滩，东岳庙，太子庙上了年纪的都不清楚有这东西。年轻的就更不用说了。手艺人编排的一些生活用词在现代交往频繁的年代依然有很大的用处。比如：狗（缩罗子），鸡（线管得），鸡蛋（娥毛山），钱（穿线），吃饭（吊云），吃晚饭（吊亚云），数字5（把老），数字4（尖老），数字55（把老地把老），要对方保密某个事情（唱杠）等等。一整套系列的生活用语都有。手艺人的行话便于在外地交流。这个G市独有的文化遗产希望有关部门把它保护起来，毕竟还有些老人在，在过些时日就永远消失了。我也曾经了解过K市的女书非物质文化遗产，经过当地人十几年的非物质文化遗产的抢救现在还成了地方一个独有的特色文化。我希望这些老祖宗的聪明智慧永远传承下去。
					
					
				"
263,西地省卫视能不能多办一点文化类节目？,2018/2/13 15:44:24,"
					
					　　最近央视的《国家宝藏》简直全网刷屏，文化类节目用心做了真的是动人动心，观赏性强又有教育意义。芒果台之前做的《儿行千里》之类的节目还是挺有意义和情感共鸣的。感觉还是可以支持推动西地省卫视多多举办这类型的节目，我们楚楚大地文化底蕴深厚，省博闭关几年也重新开门迎客，光围绕省博这个地方都能做好多期节目了，到时候我肯定守着电视看！还是要多通过电视节目等文艺产品把我们大西地省的楚地文化大力传扬出去。
					
					
				"
264,提请将A市汉王陵公园更名为汉文化公园,2018/1/26 10:30:13,"
					
					　　胡书记，您好！金星北地区已是西地省返乡青年的重要聚居地，大多是在京上广深地区回来成家立业将为A市的发展做出贡献的重要力量。目前A市规划的汉王陵公园位于北二环外的银杉路和金星北路之间的谷山片区，附近有多个楼盘已入住数千人口，开发商拿地进行基建后才发现是王陵墓葬，但政府协商后其继续卖房，并隐瞒了此事实。由于80%以上都是在外人员，长途返回购买时间有限，购买之后才逐步了解情况。本着无神论和唯物主义精神不给政府添乱，大家并没有更多的矛盾暴露在大众面前。但是毕竟是刚需楼房，老人小孩都在一起，在离家如此近的地方有陵墓建成公园大力宣传，难免会有民俗忌讳。　　发扬大汉民族的传统文化是非常好的事情，建议将公园命名为“汉文化公园”同时地铁4号线站名也为“汉文化公园站”，以此即发扬和传承中华文化又照顾民生，和谐共建，赢得美名。此前A市已有类似的情况，如王陵公园改名为望月公园，均获得市民的高度赞扬，望市委市政府与市编委酌情处理！
					
					
				"
265,B市618公益数字电视频道被干扰,2018/10/11 22:47:11,"
					
					尊敬的领导同志您好请问我们老百姓什么时候才能享受到国家的惠民政策，公共文化，国家公益频点490，618可是618从去年到今年一直卡，被无端干扰。请问没有人能管管吗？这可是国家的政策，落实不到位，像B市这么发达的地方，我们尽然享受不到高质量的公共文化，比不上F市，D市，G市这些地级市，请问如何解释？我们只想能看到高质量的公益数字电视，听党的声音。这就是我们老百姓最基本的要求！
					
					
				"
266,L3县七甲坪镇应发展赶尸、傩文化、哭嫁等民俗风情,2012/4/18 16:11:23,"
					
					　　L3县七甲坪镇的赶尸、傩文化、哭嫁 等民俗风情即将流失。七甲坪正在筹建新开发区。七甲坪离H市很近，我建议在七甲坪建一座度假村，每天上演赶尸、傩文化等民俗风情节目，每天两趟大巴去H市免费接游客来七甲坪观光，让来H市的游客耳目一新。 
					
					
				"
267,农村土葬使用雄黄防腐的风俗应该禁止,2015/7/28 12:04:17,"
					
					　　前几天，我到乡村参加了一位长者的遗体告别仪式，封棺时，工作人员向棺材内撒了一斤左右雄黄用以防腐，还留有小部分准备撒到墓穴去，我记得雄黄主要成分由剧毒砷制作而成，既然乡村土葬有使用雄黄防腐的习俗，那使用的人就应该不少，农村人不懂其中的厉害，都模仿着做，政府不予以禁止，长期下去应该可能形成严重的环境污染！我希望政府能重视该问题！ 
					
					
				"
268,G7县农村宴请风俗铺张浪费严重,2017/10/31 15:14:36,"
					
					　　现在茶庵铺镇，各种办酒越来越多，可以说很猖狂，3岁，6岁，36岁，高中毕业（不管是考上一本还是专科），都是想着各种理由办酒，收礼金。爱虚荣，讲排场，鞭炮、空飘、拱门，简直是浪费资源，污染环境。老板姓苦不堪言，自家没有办酒，2年吃酒都会吃穷，平均1家每年吃酒的钱都在1万元以上，贷款吃酒已经不稀奇。希望政府要出严令，杜绝这种铺张浪费的行为，老百姓还是要以务实为本。
					
					
				"
269,L市文广新局这样贯彻执行中央简政放权政策合规吗？,2015/4/16 17:06:37,"
					
					尊敬的领导：　　您好！　　我是一名下岗职工，因年龄偏大外出打工没有老板愿意雇佣。看到国家现在放开网吧审批，想开家网吧养家糊口。经咨询L市文化广电新闻出版局，他们答复现在不能批新网吧。我心中甚是疑惑。文化部、工商总局、公安部、工业和信息化部四部委于2014年11月24日联合下发的《文市发（2014）41号》文件西地省A市、F市、E市...都贯彻执行了。我们L市什么时候贯彻执行啊？　　对于L市文广新局在西地省文化厅领导信箱的回复，回复全文如下：“您好，近期但我局已收到省厅下发的相关正式文件。市局已上报市委市政府，由市政府牵头近期将组织开展全市互联网经营场所等文化市场调研，在维持现有市场秩序，进一步巩固严禁未成年进入网吧成果的前提下，因地制宜，出台本市网吧准入政策，稳步推进全市网吧行业全面放开。”我谈下自己的想法。　　1，关于网吧违规接纳未成年，我想只要文化局做到“有法必依,执法必严,违法必究”。对于违规网吧该停业整顿得停业整顿、该吊销《网络文化经营许可证》吊销《网络文化经营许可证》何愁未成年上网问题得不到根治！现在国家的政策是放开网吧审批，引进市场竞争机制。守法经营、经营有方的网吧生存：违规经营、经营不善的倒闭。为何市文广新局还搬出关工委就未成年上网问题来做文章？　　2，我不太明白有关部门为什么还要调研和研究？是故意如此还是确实没有做好准备工作？若说对一项陌生的或风险很大的决策，在实施前，为稳重起见，需要一个调查、研究、试点的过程，尚可理解，那么，像全面放开网吧审批，有关研究机构和学者做过很多这方面的调查和实证研究，就是政府部门，亦非毫无准备。因为既然这项举措是中央四部委下文（省里相关的部门也联合出台了贯彻执行意见），无疑先征求了相关部门意见，甚至可能是它们自己提出来的。考虑到文件的起草有一个过程，主管部门在这一过程中完全可以先把前期必要的工作做好，如果单等决定出来后再强调要调研和研究，就让人们怀疑，有没有尽职。 
					
					
				"
270,M7市旅游和文化广电新闻出版局多次违规审批网吧,2018/5/26 0:10:54,"
					
					在全州范围内，2014年进行了一次学校周边网吧清理整治工作，2015年州委政法委牵头再次进行综合治理，吊销部分严重违规接纳未成年的网吧，两次行动让学校周边的各项环境得到有效改善。但这两年来，M7市旅游和文化广电新闻出版局滥用职权，又多次进行违规审批，根本不顾人民群众的投诉，坚持为有权有势人员在距中小学校、幼儿园200米范围内和居民住宅楼（院）内办理网吧前置行政许可，严重违反国务院《互联网上网服务营业场所管理条例》第九条“中学、小学校园周围200米范围内和居民住宅楼（院）内不得设立互联网上网服务营业场所”的红线标准。一、距一中不足200米违规审批M7市魔街电竞馆并公示首先，M7市旅游和文化广电新闻出版局作为审批部门，自己并不履行职责，却委托M7市文化市场综合执法局来受理业务，导致全市文化市场行政审批与文化执法是一套人马代表两个单位。既然如此那就不知道市政府为什么要在精简机构大合并时设立这两个单位，难道是可以一边管审批一边抓检查，为了让经营者不敢说话？其次，就算文化执法局办理审批业务合规，那也不能只顾人情关系连事前查看是否符合条件都不做闭起眼睛盖章公示吧。8、9月份就动工装修硬说不是网吧，而到12月底装修快完工却又申请设立网吧，场所明明就在M7市一中桥头对面，作为执法局人员你敢说不知道就同意审批，怕是收了不少好处费吧？第三、就算受理人员不知道M7市一中，那在公示期内许多人民群众分别向州委政法委、州文广新局、州文化执法局、州市公安局、教育局等部门多次进行反映和投诉，作为市文化执法局的局长亲自查看说不符合条件后，总应该撤销公示并让关系户降低损失了吧。可结果是装修速度稍放慢，帮其出主意再找关系封堵消防通道，另请州文广新局出一份无效的答复意见用来规避红线标准。由此导致更多的人民群众再次向州委政法委、州文广新局、州文化执法局、州市公安局、教育局、M7市校园周边综合治理办公室等部门进行投诉，同时反映除M7市一中外，该场所距离关厢门由市教体局批准的M7市青华益友幼儿园更近，严重违反《西地省中小学校幼儿园规划建设条例》第十条“在中小学校、幼儿园周边200米范围内，不得设立互联网上网服务营业场所、营业性电子游戏室、桌球室、歌舞厅等影响正常教学秩序和青少年身心健康的经营性场所。”第四、就算封堵消防通道合法、幼儿园是私立性质不作为审批许可条件（是不是条件应该也不由市文化执法局说了算），那么M7市魔街电竞馆注册地址为：西地省M7市镇溪街道办事处G1区东路9号财信商贸中心一期A栋三层301#—349#，市文化执法局认为“该建筑物三层4号门是魔街电竞馆的正大门，距https://baidu.com/米，符合审批距离许可条件。”真是想尽一切办法都要让该场所合法化！而西地省文化厅楚文市【2016】129号文件明确规定具体测量方法：“上网服务场所所位于的建筑物一层距离场所最近的出入口为测量基准点。中学、小学校园出入口包括消防通道等任意出入口。”起初是闭起眼睛盖章，现在又变成睁起眼睛说瞎话，从第三层正大门算起，那建筑物一层的基准点又在哪里？二、烟草公司对面居民住宅楼（院）内违规审批超速网吧M7市旅游和文化广电新闻出版局肆无忌惮违规审批M7市魔街电竞馆并非第一次，前不久已经开业的雅溪超速网吧也是违规审批的。因为该场所房屋性质为居民住宅楼，从去年中旬开始装修，到被人民群众举报，将近一年时间都没有动静，在大家几乎快遗忘的时候，本月初该网吧突然死灰重燃，拿齐所有证件，居然顺利开业了。还有之前很多类似审批情形，都足以说明M7市旅游和文化广电新闻出版局多次违规审批网吧，在政府这样严厉的约束下尚且如此胆大妄为，不知道是有保护伞还是有巨额利益在作祟，才敢在人前说一套，背后做的又是另外一套！综上所述，无论再如何狡辩，M7市旅游和文化广电新闻出版局都是违规审批M7市魔街电竞馆和雅溪超速网吧，望予以追究相关人员责任，及时改正错误行政审批，给热心反映投诉的人民群众一个满意的答复，还广大的文化经营者一个公平公正的市场环境！
					
					
				"
